datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/4/2025 1:00:00 PM,11/4/2025 8:00:00 AM,RFC,MIDATL,PL,UGI,122.504,True
11/4/2025 1:00:00 PM,11/4/2025 8:00:00 AM,RFC,MIDATL,AE,VMEU,69.460,False
11/4/2025 1:00:00 PM,11/4/2025 8:00:00 AM,RTO,RTO,RTO,RTO,90083.856,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,679.677,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4348.314,True
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,WEST,AEP,AEPIMP,3326.365,True
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,WEST,AEP,AEPKPT,677.675,True
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,WEST,AEP,AEPOPT,8200.807,True
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,WEST,AP,AP,5528.229,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,MIDATL,BC,BC,2887.130,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,WEST,CE,CE,10251.460,True
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,WEST,DAY,DAY,2088.441,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,WEST,DEOK,DEOK,2873.588,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,SERC,SOUTH,DOM,DOM,13827.562,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,1687.005,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,WEST,DUQ,DUQ,1333.474,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,MIDATL,DPL,EASTON,25.241,True
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,SERC,WEST,EKPC,EKPC,1695.220,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,MIDATL,JC,JC,1891.890,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,MIDATL,ME,ME,1635.598,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6852.949,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,WEST,OVEC,OVEC,64.000,True
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,WEST,ATSI,PAPWR,521.048,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,MIDATL,PE,PE,3895.930,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2457.073,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,4330.926,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,MIDATL,PN,PN,2045.465,True
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,MIDATL,PS,PS,3903.755,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,MIDATL,RECO,RECO,138.433,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,MIDATL,PEP,SMECO,327.598,True
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,MIDATL,PL,UGI,119.983,True
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RFC,MIDATL,AE,VMEU,64.092,False
11/4/2025 2:00:00 PM,11/4/2025 9:00:00 AM,RTO,RTO,RTO,RTO,87678.928,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,606.319,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4149.760,True
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,WEST,AEP,AEPIMP,3308.171,True
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,WEST,AEP,AEPKPT,628.207,True
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,WEST,AEP,AEPOPT,8026.964,True
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,WEST,AP,AP,5369.906,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,MIDATL,BC,BC,2763.009,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,WEST,CE,CE,10184.399,True
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,WEST,DAY,DAY,2058.340,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,WEST,DEOK,DEOK,2816.216,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,SERC,SOUTH,DOM,DOM,13557.166,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,1639.095,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,WEST,DUQ,DUQ,1323.197,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,MIDATL,DPL,EASTON,24.730,True
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,SERC,WEST,EKPC,EKPC,1539.920,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,MIDATL,JC,JC,1770.888,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,MIDATL,ME,ME,1624.174,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,WEST,ATSI,OE,6747.115,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,WEST,OVEC,OVEC,71.000,True
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,WEST,ATSI,PAPWR,516.577,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,MIDATL,PE,PE,3864.195,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2384.075,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,4279.938,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,MIDATL,PN,PN,2029.956,True
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,MIDATL,PS,PS,3775.382,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,MIDATL,RECO,RECO,136.572,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,MIDATL,PEP,SMECO,306.145,True
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,MIDATL,PL,UGI,117.842,True
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RFC,MIDATL,AE,VMEU,61.650,False
11/4/2025 3:00:00 PM,11/4/2025 10:00:00 AM,RTO,RTO,RTO,RTO,85680.908,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,558.354,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,WEST,AEP,AEPAPT,3995.164,True
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,WEST,AEP,AEPIMP,3260.031,True
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,WEST,AEP,AEPKPT,593.720,True
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7848.499,True
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,WEST,AP,AP,5267.767,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,MIDATL,BC,BC,2709.243,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,WEST,CE,CE,10042.748,True
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,WEST,DAY,DAY,2015.122,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,WEST,DEOK,DEOK,2746.545,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,SERC,SOUTH,DOM,DOM,13446.493,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,1602.606,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,WEST,DUQ,DUQ,1320.474,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,MIDATL,DPL,EASTON,23.898,True
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,SERC,WEST,EKPC,EKPC,1500.865,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,MIDATL,JC,JC,1716.729,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,MIDATL,ME,ME,1599.342,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,WEST,ATSI,OE,6625.884,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,WEST,OVEC,OVEC,58.000,True
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,WEST,ATSI,PAPWR,505.388,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,MIDATL,PE,PE,3943.662,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2322.276,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,4173.007,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,MIDATL,PN,PN,1991.172,True
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,MIDATL,PS,PS,3692.444,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,MIDATL,RECO,RECO,133.476,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,MIDATL,PEP,SMECO,310.133,True
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,MIDATL,PL,UGI,114.839,True
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RFC,MIDATL,AE,VMEU,61.795,False
11/4/2025 4:00:00 PM,11/4/2025 11:00:00 AM,RTO,RTO,RTO,RTO,84179.676,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,559.441,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,WEST,AEP,AEPAPT,3919.745,True
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,WEST,AEP,AEPIMP,3234.364,True
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,WEST,AEP,AEPKPT,572.466,True
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7844.018,True
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,WEST,AP,AP,5164.307,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,MIDATL,BC,BC,2705.042,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,WEST,CE,CE,9957.127,True
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,WEST,DAY,DAY,1989.245,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,WEST,DEOK,DEOK,2729.880,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,SERC,SOUTH,DOM,DOM,13319.173,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,1619.828,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,WEST,DUQ,DUQ,1313.931,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,MIDATL,DPL,EASTON,24.086,True
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,SERC,WEST,EKPC,EKPC,1430.162,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,MIDATL,JC,JC,1723.813,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,MIDATL,ME,ME,1590.343,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,WEST,ATSI,OE,6623.570,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,WEST,OVEC,OVEC,46.000,True
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,WEST,ATSI,PAPWR,504.571,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,MIDATL,PE,PE,3972.700,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2332.150,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,4149.580,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,MIDATL,PN,PN,1939.228,True
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,MIDATL,PS,PS,3735.024,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,MIDATL,RECO,RECO,133.572,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,MIDATL,PEP,SMECO,307.452,True
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,MIDATL,PL,UGI,112.733,True
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RFC,MIDATL,AE,VMEU,59.958,False
11/4/2025 5:00:00 PM,11/4/2025 12:00:00 PM,RTO,RTO,RTO,RTO,83613.509,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,600.176,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,WEST,AEP,AEPAPT,3858.528,True
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,WEST,AEP,AEPIMP,3207.222,True
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,WEST,AEP,AEPKPT,559.340,True
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7848.240,True
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,WEST,AP,AP,5150.546,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,MIDATL,BC,BC,2684.639,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,WEST,CE,CE,9938.757,True
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,WEST,DAY,DAY,1956.343,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,WEST,DEOK,DEOK,2705.590,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,SERC,SOUTH,DOM,DOM,13308.843,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,1618.829,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,WEST,DUQ,DUQ,1317.775,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,MIDATL,DPL,EASTON,23.894,True
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,SERC,WEST,EKPC,EKPC,1327.065,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,MIDATL,JC,JC,1792.804,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,MIDATL,ME,ME,1570.726,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,WEST,ATSI,OE,6624.200,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,WEST,OVEC,OVEC,45.000,True
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,WEST,ATSI,PAPWR,499.185,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,MIDATL,PE,PE,3951.250,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2360.639,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,4150.405,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,MIDATL,PN,PN,1954.939,True
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,MIDATL,PS,PS,3839.309,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,MIDATL,RECO,RECO,136.287,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,MIDATL,PEP,SMECO,290.847,True
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,MIDATL,PL,UGI,111.528,True
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RFC,MIDATL,AE,VMEU,61.778,False
11/4/2025 6:00:00 PM,11/4/2025 1:00:00 PM,RTO,RTO,RTO,RTO,83494.684,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,675.973,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,WEST,AEP,AEPAPT,3848.547,True
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,WEST,AEP,AEPIMP,3166.323,True
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,WEST,AEP,AEPKPT,550.010,True
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7698.824,True
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,WEST,AP,AP,5058.693,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,MIDATL,BC,BC,2733.754,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,WEST,CE,CE,10032.364,True
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,WEST,DAY,DAY,1932.699,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,WEST,DEOK,DEOK,2674.678,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,SERC,SOUTH,DOM,DOM,13371.946,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,1647.446,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,WEST,DUQ,DUQ,1324.062,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,MIDATL,DPL,EASTON,24.214,True
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,SERC,WEST,EKPC,EKPC,1379.512,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,MIDATL,JC,JC,1920.227,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,MIDATL,ME,ME,1594.435,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,WEST,ATSI,OE,6624.894,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,WEST,OVEC,OVEC,44.000,True
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,WEST,ATSI,PAPWR,486.841,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,MIDATL,PE,PE,3976.624,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2403.605,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,4143.595,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,MIDATL,PN,PN,1944.571,True
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,MIDATL,PS,PS,4084.980,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,MIDATL,RECO,RECO,139.997,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,MIDATL,PEP,SMECO,305.745,True
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,MIDATL,PL,UGI,109.834,True
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RFC,MIDATL,AE,VMEU,66.539,False
11/4/2025 7:00:00 PM,11/4/2025 2:00:00 PM,RTO,RTO,RTO,RTO,83964.932,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,794.496,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,WEST,AEP,AEPAPT,3830.367,True
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,WEST,AEP,AEPIMP,3144.608,True
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,WEST,AEP,AEPKPT,541.653,True
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7693.846,True
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,WEST,AP,AP,5184.408,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,MIDATL,BC,BC,2859.326,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,WEST,CE,CE,9930.421,True
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,WEST,DAY,DAY,1906.641,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,WEST,DEOK,DEOK,2660.991,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,SERC,SOUTH,DOM,DOM,13586.408,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,1713.738,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,WEST,DUQ,DUQ,1322.540,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,MIDATL,DPL,EASTON,24.238,True
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,SERC,WEST,EKPC,EKPC,1419.317,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,MIDATL,JC,JC,2133.431,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,MIDATL,ME,ME,1597.492,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,WEST,ATSI,OE,6555.868,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,WEST,OVEC,OVEC,43.000,True
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,WEST,ATSI,PAPWR,493.272,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,MIDATL,PE,PE,4027.120,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2443.083,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,4222.422,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,MIDATL,PN,PN,1922.920,True
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,MIDATL,PS,PS,4373.968,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,MIDATL,RECO,RECO,145.855,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,MIDATL,PEP,SMECO,319.640,True
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,MIDATL,PL,UGI,109.380,True
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RFC,MIDATL,AE,VMEU,75.050,False
11/4/2025 8:00:00 PM,11/4/2025 3:00:00 PM,RTO,RTO,RTO,RTO,85075.499,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,918.366,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,WEST,AEP,AEPAPT,3932.371,True
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,WEST,AEP,AEPIMP,3178.002,True
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,WEST,AEP,AEPKPT,554.851,True
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,WEST,AEP,AEPOPT,7729.167,True
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,WEST,AP,AP,5342.952,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,MIDATL,BC,BC,3063.939,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,WEST,CE,CE,10071.573,True
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,WEST,DAY,DAY,1955.259,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,WEST,DEOK,DEOK,2703.026,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,SERC,SOUTH,DOM,DOM,14179.691,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,1843.502,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,WEST,DUQ,DUQ,1330.573,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,MIDATL,DPL,EASTON,25.488,True
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,SERC,WEST,EKPC,EKPC,1456.411,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,MIDATL,JC,JC,2348.180,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,MIDATL,ME,ME,1641.948,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,WEST,ATSI,OE,6541.042,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,WEST,OVEC,OVEC,50.000,True
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,WEST,ATSI,PAPWR,502.393,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,MIDATL,PE,PE,4035.880,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2561.025,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,4391.683,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,MIDATL,PN,PN,1946.161,True
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,MIDATL,PS,PS,4648.306,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,MIDATL,RECO,RECO,153.840,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,MIDATL,PEP,SMECO,348.196,True
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,MIDATL,PL,UGI,115.726,True
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RFC,MIDATL,AE,VMEU,83.435,False
11/4/2025 9:00:00 PM,11/4/2025 4:00:00 PM,RTO,RTO,RTO,RTO,87652.986,False
11/4/2025 10:00:00 PM,11/4/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1018.041,False
11/4/2025 10:00:00 PM,11/4/2025 5:00:00 PM,RFC,WEST,AEP,AEPAPT,4110.064,True
11/4/2025 10:00:00 PM,11/4/2025 5:00:00 PM,RFC,WEST,AEP,AEPIMP,3264.749,True
11/4/2025 10:00:00 PM,11/4/2025 5:00:00 PM,RFC,WEST,AEP,AEPKPT,583.287,True
11/4/2025 10:00:00 PM,11/4/2025 5:00:00 PM,RFC,WEST,AEP,AEPOPT,8017.957,True
