timestamp,zone,load
11/5/2023 4:00:00 PM,DUQ,1273.599
11/5/2023 4:00:00 PM,BC,2958.719
11/5/2023 5:00:00 PM,OE,6453.014
11/5/2023 5:00:00 PM,OVEC,33.0
11/5/2023 5:00:00 PM,PAPWR,474.777
11/5/2023 5:00:00 PM,PE,3922.367
11/5/2023 5:00:00 PM,PEPCO,2475.662
11/5/2023 5:00:00 PM,PLCO,4137.655
11/5/2023 5:00:00 PM,RECO,148.757
11/5/2023 5:00:00 PM,PS,4494.32
11/5/2023 5:00:00 PM,SMECO,380.525
11/5/2023 5:00:00 PM,UGI,115.986
11/5/2023 5:00:00 PM,VMEU,73.12
11/5/2023 5:00:00 PM,ME,1598.463
11/5/2023 5:00:00 PM,PN,1799.26
11/5/2023 5:00:00 PM,JC,2424.553
11/5/2023 5:00:00 PM,EASTON,24.956
11/5/2023 5:00:00 PM,AECO,888.97
11/5/2023 5:00:00 PM,AEPAPT,3621.315
11/5/2023 5:00:00 PM,AEPIMP,2871.704
11/5/2023 5:00:00 PM,AEPKPT,549.045
11/5/2023 5:00:00 PM,AEPOPT,6091.396
11/5/2023 5:00:00 PM,AP,5032.783
11/5/2023 5:00:00 PM,EKPC,1448.991
11/5/2023 5:00:00 PM,CE,9084.817
11/5/2023 5:00:00 PM,DAY,1746.0
11/5/2023 5:00:00 PM,DEOK,2605.874
11/5/2023 5:00:00 PM,DOM,12498.08
11/5/2023 5:00:00 PM,DPLCO,1878.157
11/5/2023 5:00:00 PM,DUQ,1336.666
11/5/2023 5:00:00 PM,BC,3168.005
11/5/2023 6:00:00 PM,ME,1584.512
11/5/2023 6:00:00 PM,OE,6607.237
11/5/2023 6:00:00 PM,OVEC,28.0
11/5/2023 6:00:00 PM,PAPWR,497.434
11/5/2023 6:00:00 PM,PE,3911.301
11/5/2023 6:00:00 PM,PEPCO,2515.277
11/5/2023 6:00:00 PM,RECO,149.554
11/5/2023 6:00:00 PM,PN,1807.161
11/5/2023 6:00:00 PM,PS,4401.652
11/5/2023 6:00:00 PM,SMECO,385.948
11/5/2023 6:00:00 PM,UGI,116.565
11/5/2023 6:00:00 PM,VMEU,71.939
11/5/2023 6:00:00 PM,JC,2320.36
11/5/2023 6:00:00 PM,PLCO,4117.611
11/5/2023 6:00:00 PM,EKPC,1471.659
11/5/2023 6:00:00 PM,DUQ,1353.915
11/5/2023 6:00:00 PM,EASTON,25.127
11/5/2023 6:00:00 PM,AECO,1017.336
11/5/2023 6:00:00 PM,AEPAPT,3747.799
11/5/2023 6:00:00 PM,AEPIMP,2935.11
11/5/2023 6:00:00 PM,AEPOPT,6232.232
11/5/2023 6:00:00 PM,AP,5114.392
11/5/2023 6:00:00 PM,AEPKPT,577.838
11/5/2023 6:00:00 PM,CE,9499.111
11/5/2023 6:00:00 PM,DAY,1782.0
11/5/2023 6:00:00 PM,DEOK,2669.038
11/5/2023 6:00:00 PM,DOM,12568.86
11/5/2023 6:00:00 PM,DPLCO,1866.715
11/5/2023 6:00:00 PM,BC,3193.59
11/5/2023 7:00:00 PM,PEPCO,2459.273
11/5/2023 7:00:00 PM,OE,6559.635
11/5/2023 7:00:00 PM,OVEC,34.0
11/5/2023 7:00:00 PM,PAPWR,486.889
11/5/2023 7:00:00 PM,PE,3819.51
11/5/2023 7:00:00 PM,PLCO,4049.453
11/5/2023 7:00:00 PM,PS,4343.262
11/5/2023 7:00:00 PM,RECO,147.492
11/5/2023 7:00:00 PM,SMECO,377.111
11/5/2023 7:00:00 PM,UGI,115.783
11/5/2023 7:00:00 PM,VMEU,70.586
11/5/2023 7:00:00 PM,ME,1560.902
11/5/2023 7:00:00 PM,PN,1795.976
11/5/2023 7:00:00 PM,EKPC,1518.811
11/5/2023 7:00:00 PM,DOM,12356.308
11/5/2023 7:00:00 PM,EASTON,24.247
11/5/2023 7:00:00 PM,AECO,997.716
11/5/2023 7:00:00 PM,AEPAPT,3750.201
11/5/2023 7:00:00 PM,AEPIMP,2943.975
11/5/2023 7:00:00 PM,AEPKPT,580.994
11/5/2023 7:00:00 PM,AP,4998.383
11/5/2023 7:00:00 PM,BC,3129.221
11/5/2023 7:00:00 PM,AEPOPT,6173.363
11/5/2023 7:00:00 PM,DAY,1772.0
11/5/2023 7:00:00 PM,DEOK,2618.469
11/5/2023 7:00:00 PM,JC,2188.822
11/5/2023 7:00:00 PM,DPLCO,1819.738
11/5/2023 7:00:00 PM,DUQ,1351.483
11/5/2023 7:00:00 PM,CE,9439.703
11/5/2023 8:00:00 PM,PEPCO,2410.594
11/5/2023 8:00:00 PM,OE,6439.469
11/5/2023 8:00:00 PM,OVEC,32.0
11/5/2023 8:00:00 PM,PAPWR,478.588
11/5/2023 8:00:00 PM,PE,3777.211
11/5/2023 8:00:00 PM,PLCO,4012.389
11/5/2023 8:00:00 PM,PS,4300.952
11/5/2023 8:00:00 PM,RECO,143.922
11/5/2023 8:00:00 PM,SMECO,366.567
11/5/2023 8:00:00 PM,UGI,114.35
11/5/2023 8:00:00 PM,VMEU,70.055
11/5/2023 8:00:00 PM,ME,1531.657
11/5/2023 8:00:00 PM,PN,1765.841
11/5/2023 8:00:00 PM,JC,2253.72
11/5/2023 8:00:00 PM,EKPC,1451.419
11/5/2023 8:00:00 PM,EASTON,23.136
11/5/2023 8:00:00 PM,AEPAPT,3718.739
11/5/2023 8:00:00 PM,AEPIMP,2863.51
11/5/2023 8:00:00 PM,AEPKPT,579.106
11/5/2023 8:00:00 PM,AEPOPT,6076.107
11/5/2023 8:00:00 PM,AP,5069.85
11/5/2023 8:00:00 PM,BC,3048.662
11/5/2023 8:00:00 PM,AECO,932.673
11/5/2023 8:00:00 PM,DAY,1736.0
11/5/2023 8:00:00 PM,DEOK,2558.392
11/5/2023 8:00:00 PM,DOM,12106.607
11/5/2023 8:00:00 PM,DPLCO,1774.541
11/5/2023 8:00:00 PM,DUQ,1321.799
11/5/2023 8:00:00 PM,CE,9369.47
11/5/2023 9:00:00 PM,OE,6213.893
11/5/2023 9:00:00 PM,OVEC,27.0
11/5/2023 9:00:00 PM,PAPWR,463.192
11/5/2023 9:00:00 PM,PE,3590.029
11/5/2023 9:00:00 PM,PEPCO,2349.933
11/5/2023 9:00:00 PM,PLCO,3854.333
11/5/2023 9:00:00 PM,PS,4142.223
11/5/2023 9:00:00 PM,SMECO,341.02
11/5/2023 9:00:00 PM,UGI,108.917
11/5/2023 9:00:00 PM,VMEU,67.504
11/5/2023 9:00:00 PM,ME,1459.629
11/5/2023 9:00:00 PM,PN,1699.458
11/5/2023 9:00:00 PM,JC,2127.875
11/5/2023 9:00:00 PM,RECO,137.65
11/5/2023 9:00:00 PM,EASTON,21.718
11/5/2023 9:00:00 PM,EKPC,1464.449
11/5/2023 9:00:00 PM,AECO,915.334
11/5/2023 9:00:00 PM,AEPAPT,3643.786
11/5/2023 9:00:00 PM,AEPIMP,2835.22
11/5/2023 9:00:00 PM,AEPOPT,5878.305
11/5/2023 9:00:00 PM,AP,4881.594
11/5/2023 9:00:00 PM,AEPKPT,576.803
11/5/2023 9:00:00 PM,CE,9176.655
11/5/2023 9:00:00 PM,DAY,1691.0
11/5/2023 9:00:00 PM,DEOK,2471.879
11/5/2023 9:00:00 PM,DOM,11702.712
11/5/2023 9:00:00 PM,DPLCO,1683.251
11/5/2023 9:00:00 PM,DUQ,1313.293
11/5/2023 9:00:00 PM,BC,2904.039
11/5/2023 10:00:00 PM,PEPCO,2231.134
11/5/2023 10:00:00 PM,OE,5978.361
11/5/2023 10:00:00 PM,OVEC,28.0
11/5/2023 10:00:00 PM,PAPWR,439.216
11/5/2023 10:00:00 PM,PE,3397.798
11/5/2023 10:00:00 PM,PLCO,3672.577
11/5/2023 10:00:00 PM,PS,4149.231
11/5/2023 10:00:00 PM,SMECO,314.05
11/5/2023 10:00:00 PM,UGI,102.59
11/5/2023 10:00:00 PM,VMEU,64.441
11/5/2023 10:00:00 PM,ME,1400.28
11/5/2023 10:00:00 PM,PN,1653.853
11/5/2023 10:00:00 PM,JC,2033.806
11/5/2023 10:00:00 PM,RECO,129.346
11/5/2023 10:00:00 PM,EASTON,20.396
11/5/2023 10:00:00 PM,EKPC,1366.426
11/5/2023 10:00:00 PM,AECO,636.595
11/5/2023 10:00:00 PM,AEPAPT,3542.711
11/5/2023 10:00:00 PM,AEPIMP,2776.777
11/5/2023 10:00:00 PM,AEPOPT,5698.177
11/5/2023 10:00:00 PM,AP,4727.992
11/5/2023 10:00:00 PM,AEPKPT,570.498
11/5/2023 10:00:00 PM,CE,8841.693
11/5/2023 10:00:00 PM,DAY,1648.0
11/5/2023 10:00:00 PM,DEOK,2387.362
11/5/2023 10:00:00 PM,DOM,11241.901
11/5/2023 10:00:00 PM,DPLCO,1584.511
11/5/2023 10:00:00 PM,DUQ,1273.731
11/5/2023 10:00:00 PM,BC,2743.804
11/5/2023 11:00:00 PM,PEPCO,2106.565
11/5/2023 11:00:00 PM,OE,5795.767
11/5/2023 11:00:00 PM,OVEC,33.0
11/5/2023 11:00:00 PM,PAPWR,410.042
11/5/2023 11:00:00 PM,PE,3202.996
11/5/2023 11:00:00 PM,PLCO,3539.791
11/5/2023 11:00:00 PM,PS,3822.309
11/5/2023 11:00:00 PM,RECO,124.342
11/5/2023 11:00:00 PM,SMECO,292.866
11/5/2023 11:00:00 PM,UGI,96.703
11/5/2023 11:00:00 PM,VMEU,61.74
11/5/2023 11:00:00 PM,ME,1348.474
11/5/2023 11:00:00 PM,PN,1589.196
11/5/2023 11:00:00 PM,JC,1885.055
11/5/2023 11:00:00 PM,DOM,10826.66
11/5/2023 11:00:00 PM,EASTON,19.148
11/5/2023 11:00:00 PM,AECO,757.223
11/5/2023 11:00:00 PM,AEPAPT,3487.911
11/5/2023 11:00:00 PM,AEPIMP,2706.419
11/5/2023 11:00:00 PM,EKPC,1410.142
11/5/2023 11:00:00 PM,AEPOPT,5550.087
11/5/2023 11:00:00 PM,AP,4603.796
11/5/2023 11:00:00 PM,AEPKPT,560.593
11/5/2023 11:00:00 PM,CE,8495.95
11/5/2023 11:00:00 PM,DAY,1618.0
11/5/2023 11:00:00 PM,DEOK,2303.769
11/5/2023 11:00:00 PM,DPLCO,1498.966
11/5/2023 11:00:00 PM,DUQ,1227.798
11/5/2023 11:00:00 PM,BC,2571.292
11/6/2023 12:00:00 AM,PEPCO,1994.456
11/6/2023 12:00:00 AM,OE,5681.432
11/6/2023 12:00:00 AM,OVEC,29.0
11/6/2023 12:00:00 AM,PAPWR,428.612
11/6/2023 12:00:00 AM,PE,3127.331
11/6/2023 12:00:00 AM,PLCO,3498.665
11/6/2023 12:00:00 AM,ME,1319.991
11/6/2023 12:00:00 AM,PS,3642.034
11/6/2023 12:00:00 AM,RECO,116.155
11/6/2023 12:00:00 AM,SMECO,279.955
11/6/2023 12:00:00 AM,UGI,93.727
11/6/2023 12:00:00 AM,VMEU,60.142
11/6/2023 12:00:00 AM,PN,1544.357
11/6/2023 12:00:00 AM,JC,1804.928
11/6/2023 12:00:00 AM,EKPC,1391.206
11/6/2023 12:00:00 AM,EASTON,18.825
11/6/2023 12:00:00 AM,AEPAPT,3488.966
11/6/2023 12:00:00 AM,AEPIMP,2637.012
11/6/2023 12:00:00 AM,AEPKPT,563.907
11/6/2023 12:00:00 AM,AEPOPT,5469.311
11/6/2023 12:00:00 AM,AP,4534.193
11/6/2023 12:00:00 AM,BC,2475.275
11/6/2023 12:00:00 AM,AECO,765.449
11/6/2023 12:00:00 AM,DAY,1593.0
11/6/2023 12:00:00 AM,DEOK,2252.912
11/6/2023 12:00:00 AM,DOM,10582.73
11/6/2023 12:00:00 AM,DPLCO,1447.066
11/6/2023 12:00:00 AM,DUQ,1194.013
11/6/2023 12:00:00 AM,CE,8190.046
11/6/2023 1:00:00 AM,OVEC,34.0
11/6/2023 1:00:00 AM,PAPWR,418.197
11/6/2023 1:00:00 AM,PE,3038.399
11/6/2023 1:00:00 AM,PEPCO,1922.428
11/6/2023 1:00:00 AM,PLCO,3475.719
11/6/2023 1:00:00 AM,PN,1540.048
11/6/2023 1:00:00 AM,SMECO,275.539
11/6/2023 1:00:00 AM,RECO,114.475
11/6/2023 1:00:00 AM,UGI,91.29
11/6/2023 1:00:00 AM,VMEU,58.852
11/6/2023 1:00:00 AM,OE,5653.068
11/6/2023 1:00:00 AM,PS,3569.51
11/6/2023 1:00:00 AM,ME,1309.811
11/6/2023 1:00:00 AM,JC,1766.926
11/6/2023 1:00:00 AM,AECO,748.648
11/6/2023 1:00:00 AM,EKPC,1357.585
11/6/2023 1:00:00 AM,AEPAPT,3521.599
11/6/2023 1:00:00 AM,AEPIMP,2608.108
11/6/2023 1:00:00 AM,AEPKPT,572.181
11/6/2023 1:00:00 AM,AP,4574.294
11/6/2023 1:00:00 AM,BC,2420.006
11/6/2023 1:00:00 AM,AEPOPT,5445.786
11/6/2023 1:00:00 AM,DAY,1585.0
11/6/2023 1:00:00 AM,DEOK,2246.131
11/6/2023 1:00:00 AM,DOM,10493.025
11/6/2023 1:00:00 AM,DPLCO,1433.639
11/6/2023 1:00:00 AM,DUQ,1183.807
11/6/2023 1:00:00 AM,EASTON,18.733
11/6/2023 1:00:00 AM,CE,7997.389
11/6/2023 2:00:00 AM,PEPCO,1930.267
11/6/2023 2:00:00 AM,OE,5624.97
11/6/2023 2:00:00 AM,OVEC,31.0
11/6/2023 2:00:00 AM,PAPWR,430.44
11/6/2023 2:00:00 AM,PE,3018.324
11/6/2023 2:00:00 AM,PLCO,3474.739
11/6/2023 2:00:00 AM,ME,1312.026
11/6/2023 2:00:00 AM,PS,3521.129
11/6/2023 2:00:00 AM,RECO,112.855
11/6/2023 2:00:00 AM,SMECO,274.527
11/6/2023 2:00:00 AM,UGI,90.983
11/6/2023 2:00:00 AM,VMEU,58.404
11/6/2023 2:00:00 AM,PN,1527.216
11/6/2023 2:00:00 AM,JC,1751.767
11/6/2023 2:00:00 AM,AECO,748.363
11/6/2023 2:00:00 AM,EASTON,18.892
11/6/2023 2:00:00 AM,EKPC,1444.008
11/6/2023 2:00:00 AM,AEPAPT,3590.186
11/6/2023 2:00:00 AM,AEPIMP,2623.414
11/6/2023 2:00:00 AM,AEPKPT,580.829
11/6/2023 2:00:00 AM,AP,4591.13
11/6/2023 2:00:00 AM,BC,2402.226
11/6/2023 2:00:00 AM,AEPOPT,5430.474
11/6/2023 2:00:00 AM,DAY,1581.0
11/6/2023 2:00:00 AM,DEOK,2238.174
11/6/2023 2:00:00 AM,DOM,10479.598
11/6/2023 2:00:00 AM,DPLCO,1435.511
11/6/2023 2:00:00 AM,DUQ,1175.784
11/6/2023 2:00:00 AM,CE,7851.997
11/6/2023 3:00:00 AM,PEPCO,1916.906
11/6/2023 3:00:00 AM,OE,5677.946
11/6/2023 3:00:00 AM,OVEC,30.0
11/6/2023 3:00:00 AM,PAPWR,435.509
11/6/2023 3:00:00 AM,PE,3037.859
11/6/2023 3:00:00 AM,PLCO,3550.291
11/6/2023 3:00:00 AM,PS,3540.52
11/6/2023 3:00:00 AM,RECO,113.681
11/6/2023 3:00:00 AM,SMECO,281.569
11/6/2023 3:00:00 AM,UGI,92.275
11/6/2023 3:00:00 AM,VMEU,59.054
11/6/2023 3:00:00 AM,ME,1334.833
11/6/2023 3:00:00 AM,PN,1601.147
11/6/2023 3:00:00 AM,JC,1760.516
11/6/2023 3:00:00 AM,AECO,762.142
11/6/2023 3:00:00 AM,EASTON,19.442
11/6/2023 3:00:00 AM,AEPAPT,3683.436
11/6/2023 3:00:00 AM,AEPIMP,2596.075
11/6/2023 3:00:00 AM,AEPKPT,602.857
11/6/2023 3:00:00 AM,AEPOPT,5464.296
11/6/2023 3:00:00 AM,AP,4685.834
11/6/2023 3:00:00 AM,BC,2437.14
11/6/2023 3:00:00 AM,EKPC,1543.738
11/6/2023 3:00:00 AM,DAY,1595.0
11/6/2023 3:00:00 AM,DEOK,2268.953
11/6/2023 3:00:00 AM,DOM,10603.398
11/6/2023 3:00:00 AM,DPLCO,1463.065
11/6/2023 3:00:00 AM,DUQ,1188.351
11/6/2023 3:00:00 AM,CE,7803.889
11/6/2023 4:00:00 AM,OE,5819.28
11/6/2023 4:00:00 AM,OVEC,27.0
11/6/2023 4:00:00 AM,PAPWR,454.984
11/6/2023 4:00:00 AM,PE,3169.11
11/6/2023 4:00:00 AM,PEPCO,2010.918
11/6/2023 4:00:00 AM,PLCO,3695.44
11/6/2023 4:00:00 AM,RECO,121.774
11/6/2023 4:00:00 AM,PS,3616.144
11/6/2023 4:00:00 AM,SMECO,300.327
11/6/2023 4:00:00 AM,UGI,96.384
11/6/2023 4:00:00 AM,VMEU,60.706
11/6/2023 4:00:00 AM,ME,1397.481
11/6/2023 4:00:00 AM,PN,1617.119
11/6/2023 4:00:00 AM,JC,1824.509
11/6/2023 4:00:00 AM,EASTON,20.406
11/6/2023 4:00:00 AM,EKPC,1598.29
11/6/2023 4:00:00 AM,AECO,806.051
11/6/2023 4:00:00 AM,AEPAPT,3859.1
11/6/2023 4:00:00 AM,AEPIMP,2663.323
11/6/2023 4:00:00 AM,AEPOPT,5579.008
11/6/2023 4:00:00 AM,AP,4860.822
11/6/2023 4:00:00 AM,AEPKPT,619.134
11/6/2023 4:00:00 AM,CE,7875.149
11/6/2023 4:00:00 AM,DAY,1664.0
11/6/2023 4:00:00 AM,DEOK,2341.279
11/6/2023 4:00:00 AM,DOM,10991.294
11/6/2023 4:00:00 AM,DPLCO,1522.329
11/6/2023 4:00:00 AM,DUQ,1227.465
11/6/2023 4:00:00 AM,BC,2555.176
11/6/2023 5:00:00 AM,PEPCO,2210.213
11/6/2023 5:00:00 AM,OE,6107.94
11/6/2023 5:00:00 AM,OVEC,32.0
11/6/2023 5:00:00 AM,PAPWR,457.616
11/6/2023 5:00:00 AM,PE,3515.054
11/6/2023 5:00:00 AM,PLCO,4021.822
11/6/2023 5:00:00 AM,ME,1541.48
11/6/2023 5:00:00 AM,PS,3890.089
11/6/2023 5:00:00 AM,RECO,123.881
11/6/2023 5:00:00 AM,SMECO,338.876
11/6/2023 5:00:00 AM,UGI,104.443
11/6/2023 5:00:00 AM,VMEU,66.172
11/6/2023 5:00:00 AM,PN,1747.014
11/6/2023 5:00:00 AM,JC,1970.1
11/6/2023 5:00:00 AM,EKPC,1708.074
11/6/2023 5:00:00 AM,EASTON,22.668
11/6/2023 5:00:00 AM,AECO,814.073
11/6/2023 5:00:00 AM,AEPAPT,4130.88
11/6/2023 5:00:00 AM,AEPIMP,2872.258
11/6/2023 5:00:00 AM,AEPKPT,658.15
11/6/2023 5:00:00 AM,AP,5152.062
11/6/2023 5:00:00 AM,BC,2795.674
11/6/2023 5:00:00 AM,AEPOPT,5945.559
11/6/2023 5:00:00 AM,DAY,1781.0
11/6/2023 5:00:00 AM,DEOK,2529.117
11/6/2023 5:00:00 AM,DOM,11770.848
11/6/2023 5:00:00 AM,DPLCO,1671.811
11/6/2023 5:00:00 AM,DUQ,1291.972
11/6/2023 5:00:00 AM,CE,8097.357
11/6/2023 6:00:00 AM,PEPCO,2519.153
11/6/2023 6:00:00 AM,OE,6711.809
11/6/2023 6:00:00 AM,OVEC,34.0
11/6/2023 6:00:00 AM,PAPWR,509.053
11/6/2023 6:00:00 AM,PE,3825.511
11/6/2023 6:00:00 AM,PLCO,4546.669
11/6/2023 6:00:00 AM,PS,4184.203
11/6/2023 6:00:00 AM,RECO,142.634
11/6/2023 6:00:00 AM,SMECO,389.001
11/6/2023 6:00:00 AM,UGI,119.263
11/6/2023 6:00:00 AM,VMEU,72.575
11/6/2023 6:00:00 AM,ME,1726.842
11/6/2023 6:00:00 AM,PN,1956.414
11/6/2023 6:00:00 AM,JC,2199.334
11/6/2023 6:00:00 AM,EKPC,1839.374
11/6/2023 6:00:00 AM,EASTON,26.339
11/6/2023 6:00:00 AM,AEPAPT,4540.147
11/6/2023 6:00:00 AM,AEPIMP,3121.673
11/6/2023 6:00:00 AM,AEPKPT,705.465
11/6/2023 6:00:00 AM,AEPOPT,6497.886
11/6/2023 6:00:00 AM,AP,5708.178
11/6/2023 6:00:00 AM,BC,3149.034
11/6/2023 6:00:00 AM,AECO,954.546
11/6/2023 6:00:00 AM,DAY,1977.0
11/6/2023 6:00:00 AM,DEOK,2780.371
11/6/2023 6:00:00 AM,DOM,12801.127
11/6/2023 6:00:00 AM,DPLCO,1896.101
11/6/2023 6:00:00 AM,DUQ,1349.031
11/6/2023 6:00:00 AM,CE,8735.064
11/6/2023 7:00:00 AM,OE,7081.108
11/6/2023 7:00:00 AM,OVEC,32.0
11/6/2023 7:00:00 AM,PAPWR,536.745
11/6/2023 7:00:00 AM,PE,4089.363
11/6/2023 7:00:00 AM,PEPCO,2662.176
11/6/2023 7:00:00 AM,PLCO,4749.736
11/6/2023 7:00:00 AM,RECO,152.404
11/6/2023 7:00:00 AM,PS,4400.362
11/6/2023 7:00:00 AM,SMECO,397.211
11/6/2023 7:00:00 AM,UGI,128.184
11/6/2023 7:00:00 AM,VMEU,73.334
11/6/2023 7:00:00 AM,ME,1791.137
11/6/2023 7:00:00 AM,PN,2052.654
11/6/2023 7:00:00 AM,JC,2260.007
11/6/2023 7:00:00 AM,EASTON,28.061
11/6/2023 7:00:00 AM,AECO,902.69
11/6/2023 7:00:00 AM,AEPAPT,4690.607
11/6/2023 7:00:00 AM,AEPIMP,3238.683
11/6/2023 7:00:00 AM,AEPKPT,734.129
11/6/2023 7:00:00 AM,AEPOPT,6810.175
11/6/2023 7:00:00 AM,AP,5961.631
11/6/2023 7:00:00 AM,EKPC,1886.435
11/6/2023 7:00:00 AM,CE,9604.07
11/6/2023 7:00:00 AM,DAY,2077.0
11/6/2023 7:00:00 AM,DEOK,2927.426
11/6/2023 7:00:00 AM,DOM,13139.621
11/6/2023 7:00:00 AM,DPLCO,1937.077
11/6/2023 7:00:00 AM,DUQ,1396.233
11/6/2023 7:00:00 AM,BC,3276.574
11/6/2023 8:00:00 AM,OE,7151.46
11/6/2023 8:00:00 AM,OVEC,28.0
11/6/2023 8:00:00 AM,PAPWR,525.579
11/6/2023 8:00:00 AM,PE,4060.008
11/6/2023 8:00:00 AM,PEPCO,2620.09
11/6/2023 8:00:00 AM,PLCO,4745.96
11/6/2023 8:00:00 AM,RECO,153.154
11/6/2023 8:00:00 AM,PS,4240.998
11/6/2023 8:00:00 AM,SMECO,368.573
11/6/2023 8:00:00 AM,UGI,129.163
11/6/2023 8:00:00 AM,VMEU,66.57
11/6/2023 8:00:00 AM,ME,1770.633
11/6/2023 8:00:00 AM,PN,2039.864
11/6/2023 8:00:00 AM,JC,2106.325
11/6/2023 8:00:00 AM,EASTON,27.39
11/6/2023 8:00:00 AM,AECO,819.893
11/6/2023 8:00:00 AM,AEPAPT,4531.288
11/6/2023 8:00:00 AM,AEPIMP,3220.628
11/6/2023 8:00:00 AM,AEPKPT,728.519
11/6/2023 8:00:00 AM,AEPOPT,6712.663
11/6/2023 8:00:00 AM,AP,5798.112
11/6/2023 8:00:00 AM,EKPC,1828.841
11/6/2023 8:00:00 AM,CE,10063.598
11/6/2023 8:00:00 AM,DAY,2073.0
11/6/2023 8:00:00 AM,DEOK,2915.591
11/6/2023 8:00:00 AM,DOM,12678.266
11/6/2023 8:00:00 AM,DPLCO,1835.58
11/6/2023 8:00:00 AM,DUQ,1425.76
11/6/2023 8:00:00 AM,BC,3145.665
11/6/2023 9:00:00 AM,ME,1738.008
11/6/2023 9:00:00 AM,OE,7179.696
11/6/2023 9:00:00 AM,OVEC,25.0
11/6/2023 9:00:00 AM,PAPWR,517.909
11/6/2023 9:00:00 AM,PE,3980.715
11/6/2023 9:00:00 AM,PEPCO,2539.916
11/6/2023 9:00:00 AM,RECO,150.73
11/6/2023 9:00:00 AM,PN,2041.617
11/6/2023 9:00:00 AM,PS,4101.804
11/6/2023 9:00:00 AM,SMECO,338.347
11/6/2023 9:00:00 AM,UGI,128.279
11/6/2023 9:00:00 AM,VMEU,61.523
11/6/2023 9:00:00 AM,JC,1973.263
11/6/2023 9:00:00 AM,PLCO,4580.262
11/6/2023 9:00:00 AM,EKPC,1683.863
11/6/2023 9:00:00 AM,DUQ,1432.423
11/6/2023 9:00:00 AM,EASTON,26.141
11/6/2023 9:00:00 AM,AECO,726.36
11/6/2023 9:00:00 AM,AEPAPT,4275.388
11/6/2023 9:00:00 AM,AEPIMP,3204.199
11/6/2023 9:00:00 AM,AEPOPT,6553.482
11/6/2023 9:00:00 AM,AP,5570.577
11/6/2023 9:00:00 AM,AEPKPT,689.272
11/6/2023 9:00:00 AM,CE,10210.611
11/6/2023 9:00:00 AM,DAY,2056.0
11/6/2023 9:00:00 AM,DEOK,2882.025
11/6/2023 9:00:00 AM,DOM,12249.911
11/6/2023 9:00:00 AM,DPLCO,1753.7
11/6/2023 9:00:00 AM,BC,2987.953
11/6/2023 10:00:00 AM,PLCO,4482.884
11/6/2023 10:00:00 AM,OVEC,26.0
11/6/2023 10:00:00 AM,PAPWR,516.026
11/6/2023 10:00:00 AM,PE,4023.679
11/6/2023 10:00:00 AM,PEPCO,2515.57
11/6/2023 10:00:00 AM,PN,2016.815
11/6/2023 10:00:00 AM,OE,7105.543
11/6/2023 10:00:00 AM,RECO,147.977
11/6/2023 10:00:00 AM,SMECO,301.202
11/6/2023 10:00:00 AM,UGI,126.117
11/6/2023 10:00:00 AM,VMEU,59.379
11/6/2023 10:00:00 AM,PS,3955.93
11/6/2023 10:00:00 AM,ME,1705.466
11/6/2023 10:00:00 AM,JC,1849.343
11/6/2023 10:00:00 AM,EKPC,1574.417
11/6/2023 10:00:00 AM,AEPAPT,4044.669
11/6/2023 10:00:00 AM,AEPIMP,3143.914
11/6/2023 10:00:00 AM,AEPKPT,640.562
11/6/2023 10:00:00 AM,AEPOPT,6394.137
11/6/2023 10:00:00 AM,AP,5423.845
11/6/2023 10:00:00 AM,BC,2889.702
11/6/2023 10:00:00 AM,AECO,668.988
11/6/2023 10:00:00 AM,DAY,2046.0
11/6/2023 10:00:00 AM,DEOK,2874.739
11/6/2023 10:00:00 AM,DOM,12001.777
11/6/2023 10:00:00 AM,DPLCO,1687.613
11/6/2023 10:00:00 AM,DUQ,1441.507
11/6/2023 10:00:00 AM,EASTON,25.425
11/6/2023 10:00:00 AM,CE,10289.789
11/6/2023 11:00:00 AM,OE,7098.836
11/6/2023 11:00:00 AM,OVEC,25.0
11/6/2023 11:00:00 AM,PAPWR,510.154
11/6/2023 11:00:00 AM,PE,4001.919
11/6/2023 11:00:00 AM,PEPCO,2419.013
11/6/2023 11:00:00 AM,PLCO,4402.393
11/6/2023 11:00:00 AM,SMECO,296.832
11/6/2023 11:00:00 AM,PS,3972.163
11/6/2023 11:00:00 AM,RECO,148.372
11/6/2023 11:00:00 AM,UGI,122.824
11/6/2023 11:00:00 AM,VMEU,59.165
11/6/2023 11:00:00 AM,ME,1685.229
11/6/2023 11:00:00 AM,PN,1983.853
11/6/2023 11:00:00 AM,JC,1838.763
11/6/2023 11:00:00 AM,EKPC,1475.253
11/6/2023 11:00:00 AM,EASTON,24.365
11/6/2023 11:00:00 AM,AEPAPT,3912.262
11/6/2023 11:00:00 AM,AEPIMP,3145.908
11/6/2023 11:00:00 AM,AEPKPT,602.823
11/6/2023 11:00:00 AM,AEPOPT,6351.846
11/6/2023 11:00:00 AM,AP,5344.055
11/6/2023 11:00:00 AM,BC,2829.727
11/6/2023 11:00:00 AM,AECO,652.297
11/6/2023 11:00:00 AM,DAY,2023.0
11/6/2023 11:00:00 AM,DEOK,2819.562
11/6/2023 11:00:00 AM,DOM,11864.878
11/6/2023 11:00:00 AM,DPLCO,1660.281
11/6/2023 11:00:00 AM,DUQ,1424.533
11/6/2023 11:00:00 AM,CE,10303.929
